time,Temperature,Humidity,Pressure,Altitude,Ax,Ay,Az,Gx,Gy,Gz,Bx,By,Bz
0.277238130569458,23.08203125,71.60940062991438,1000.3348832980934,108.06918341512436,0.06943184814453125,-1.1827356201171875,-10.175357055664062,-0.009059724610687023,-0.0013323124427480919,-0.005595712259541985,-19.8,20.849999999999998,6.0
0.5543739795684814,23.1986328125,71.56245855083222,1000.3726632993776,107.80410505821595,0.086191259765625,-1.177947216796875,-10.216058483886718,-0.013856049404580155,-0.007460949679389314,0.0005329249770992366,-21.45,21.45,4.95
0.7821314334869385,23.2697265625,71.26624887524183,1000.366160561522,108.02461866600994,0.00718260498046875,-1.2018892333984375,-10.184933862304687,-0.006661562213740459,0.0010658499541984733,-0.003730474839694657,-21.3,22.349999999999998,5.25
1.0122509002685547,23.3154296875,71.54711081957865,1000.3599724461961,107.8779656860853,0.07422025146484375,-1.158793603515625,-10.180145458984374,-0.0061286372366412215,-0.003730474839694657,-0.0061286372366412215,-19.8,22.8,5.55
1.2427430152893066,23.340625,71.5812691367375,1000.3399434887159,108.0602845422402,0.028730419921875,-1.1707646118164061,-10.12507882080078,-0.00959264958778626,-0.004529862305343512,-0.002398162396946565,-20.55,21.599999999999998,5.25
1.472595453262329,23.345703125,71.56564445512792,1000.3167877648987,108.16373657019385,0.13168109130859373,-1.1947066284179686,-10.120290417480469,-0.00479632479389313,-0.0002664624885496183,-0.003730474839694657,-19.2,22.5,3.9
1.7026660442352295,23.35078125,71.3824294354059,1000.3639455910575,108.10845921352339,0.11013327636718749,-1.1444283935546875,-10.151415039062499,-0.009326187099236643,0.0010658499541984733,-0.00799387465648855,-20.7,20.55,4.95
1.932816505432129,23.3609375,71.57194917294214,1000.3488424733779,108.10980567554958,0.086191259765625,-1.149216796875,-10.105925207519531,-0.0061286372366412215,-0.0026646248854961837,-0.004529862305343512,-20.7,22.2,4.95
2.1659958362579346,23.3609375,71.07025592290503,1000.3603411838689,108.04070882052422,0.12689268798828124,-1.2378022583007813,-10.153809240722655,-0.00799387465648855,-0.0010658499541984733,-0.004263399816793893,-21.3,21.15,4.05
2.390827178955078,23.366015625,71.42811462180777,1000.3223996970212,108.22170984737531,0.1388636962890625,-1.216254443359375,-10.137049829101562,-0.010924962030534353,-0.0010658499541984733,-0.007727412167938932,-19.8,22.349999999999998,3.75
2.6219353675842285,23.37109375,71.41660219382815,1000.3503253470503,108.05722294195303,0.1005564697265625,-1.1755530151367186,-10.177751257324218,-0.006928024702290077,0.0013323124427480919,-0.004529862305343512,-20.55,22.05,4.8
2.854766845703125,23.38125,71.23858026809904,1000.3358609016623,107.960486400389,0.1149216796875,-1.2425906616210938,-10.206481677246094,-0.00799387465648855,-0.002398162396946565,-0.00985911207633588,-20.099999999999998,22.349999999999998,5.25
3.082200288772583,23.376171875,71.49573556385532,1000.358378934383,107.9908226666895,0.09576806640624999,-1.177947216796875,-10.149020837402343,-0.010392037053435116,-0.003996937328244275,-0.007194487190839696,-20.4,23.4,5.3999999999999995
3.313840627670288,23.376171875,71.38945703903569,1000.3518081377338,107.9770029723705,0.11731588134765625,-1.1875240234375,-10.139444030761718,-0.009059724610687023,-0.0026646248854961837,-0.005862174748091604,-19.95,21.45,4.2
3.5436532497406006,23.39140625,71.45077608924026,1000.3383462198111,108.11520071726264,0.1005564697265625,-1.1755530151367186,-10.165780249023436,-0.011724349496183208,-0.007727412167938932,-0.003996937328244275,-20.099999999999998,20.849999999999998,4.5
3.774012565612793,23.386328125,71.35116096937563,1000.3876279907239,107.92307386407694,0.047884033203124995,-1.2282254516601563,-10.137049829101562,-0.008526799633587786,-0.002931087374045802,-0.00639509972519084,-20.7,22.2,4.2
4.001466989517212,23.38125,71.24038826591332,1000.3498452943312,108.07644357199256,0.09576806640624999,-1.1659762084960936,-10.165780249023436,-0.007460949679389314,-0.002931087374045802,-0.005062787282442748,-20.55,22.8,4.8
4.233975410461426,23.38125,71.16791232329575,1000.3501654387378,108.048803539346,0.076614453125,-1.1731588134765625,-10.127473022460936,-0.007727412167938932,-0.004529862305343512,-0.003996937328244275,-20.4,21.45,5.7
4.471412658691406,23.38125,71.63545866062684,1000.3679152751683,108.01846210877135,0.0047884033203125,-1.1611878051757811,-10.237606298828124,-0.009326187099236643,-0.003730474839694657,-0.010658499541984735,-21.3,22.349999999999998,5.55
4.704819917678833,23.386328125,71.4953710576479,1000.3597016465163,107.90925414682813,0.06943184814453125,-1.2282254516601563,-10.199299072265624,-0.00639509972519084,-0.0021316999083969466,-0.002398162396946565,-21.0,22.05,5.55
4.933521270751953,23.386328125,71.23481324902528,1000.3513277965302,107.82768584367547,0.07900865478515624,-1.22583125,-10.182539660644531,-0.01119142451908397,-0.0034640123511450386,-0.003730474839694657,-19.05,22.8,5.55
5.164139747619629,23.396484375,71.3288620915664,1000.3416316693412,107.86914506420648,0.0909796630859375,-1.1731588134765625,-10.225635290527343,-0.00799387465648855,-0.002931087374045802,-0.006661562213740459,-19.8,22.05,6.0
5.422701835632324,23.38125,71.3065630654413,1000.3449171191373,107.836112129619,0.086191259765625,-1.158793603515625,-10.127473022460936,-0.012257274473282443,-0.0053292497709923675,-0.005062787282442748,-21.3,21.599999999999998,5.55
5.683639049530029,23.3609375,71.52845200053363,1000.332095754177,107.96183438843197,0.1149216796875,-1.1875240234375,-10.182539660644531,-0.008793262122137404,0.0002664624885496183,-0.0021316999083969466,-20.7,23.7,3.9
5.9328062534332275,23.3609375,71.40545349966543,1000.3192743756659,108.1125013576377,0.0909796630859375,-1.177947216796875,-10.172962854003906,-0.00959264958778626,-0.00319754986259542,0.003730474839694657,-19.95,22.2,4.95
6.192413568496704,23.366015625,71.37273346705143,1000.3307730777686,107.99925092128541,0.076614453125,-1.2018892333984375,-10.168174450683592,-0.00985911207633588,-0.002931087374045802,-0.0053292497709923675,-19.2,21.45,5.7
6.455672740936279,23.37109375,71.29396451888053,1000.3228794345682,108.1401406723776,0.11731588134765625,-1.1827356201171875,-10.20887587890625,-0.005595712259541985,0.000799387465648855,-0.006661562213740459,-21.9,21.45,4.6499999999999995
6.717494964599609,23.366015625,71.07097543463249,1000.3665924316929,108.00194481130882,0.08140285644531249,-1.2042834350585936,-10.139444030761718,-0.009059724610687023,-0.0018652374198473284,-0.008260337145038169,-20.099999999999998,21.599999999999998,6.0
6.9907989501953125,23.37109375,71.5158443771891,1000.3245220800289,108.0683475090915,0.09576806640624999,-1.1923124267578125,-10.184933862304687,-0.0130566619389313,-0.000799387465648855,-0.00639509972519084,-19.349999999999998,20.849999999999998,4.05
7.246019124984741,23.3609375,71.26536777438291,1000.3687140961933,107.95913933170932,0.07900865478515624,-1.2210428466796874,-10.151415039062499,-0.010392037053435116,-0.007460949679389314,-0.00319754986259542,-21.45,21.45,4.6499999999999995
7.505529403686523,23.3609375,71.28281541688628,1000.3471998007169,108.12632100610197,0.05746083984375,-1.2042834350585936,-10.134655627441406,-0.0130566619389313,-0.002398162396946565,-0.005595712259541985,-20.099999999999998,20.4,5.25
7.7736663818359375,23.3609375,71.17060057888473,1000.3246817609407,108.08486211416285,0.12689268798828124,-1.2497732666015624,-10.194510668945313,-0.003730474839694657,-0.0013323124427480919,-0.009326187099236643,-19.05,22.349999999999998,4.5
8.022921800613403,23.35078125,71.07097543463249,1000.3652692036492,107.93419531288275,0.11731588134765625,-1.1923124267578125,-10.158597644042969,-0.008526799633587786,-0.003996937328244275,-0.0034640123511450386,-19.8,21.15,5.25
8.265281915664673,23.37109375,71.24936788844994,1000.3240423817844,108.18294955824905,0.07422025146484375,-1.13006318359375,-10.187328063964843,-0.011457887007633588,-0.0021316999083969466,-0.007194487190839696,-21.15,21.0,4.2
8.493720293045044,23.38125,71.0560483128641,1000.3268471485532,107.84420780081336,0.143652099609375,-1.1851298217773436,-10.168174450683592,-0.007194487190839696,-0.002931087374045802,-0.007727412167938932,-20.55,19.95,5.25
8.727040767669678,23.39140625,71.1891297121759,1000.3199551990552,108.26992579600851,0.105344873046875,-1.2234370483398436,-10.192116467285155,-0.009326187099236643,-0.0034640123511450386,-0.003730474839694657,-19.65,21.75,4.6499999999999995
8.95713210105896,23.39140625,71.22887676950515,1000.3427932008904,108.0073436239907,0.086191259765625,-1.1707646118164061,-10.218452685546874,-0.007460949679389314,-0.0026646248854961837,-0.003730474839694657,-18.9,21.0,4.95
9.183260440826416,23.406640625,71.21808814274014,1000.3771309226014,107.88702057947356,0.076614453125,-1.2306196533203124,-10.168174450683592,-0.008260337145038169,0.0002664624885496183,-0.003730474839694657,-19.65,21.75,4.95
9.413148880004883,23.4015625,71.19578787124432,1000.3462392102648,108.03904298557734,0.1149216796875,-1.1659762084960936,-10.204087475585936,-0.009326187099236643,-0.0053292497709923675,-0.0005329249770992366,-18.9,21.75,6.1499999999999995
9.64286732673645,23.406640625,71.36376219102397,1000.3574175829917,107.94365540518334,0.06464344482421874,-1.1420341918945311,-10.16338604736328,-0.007460949679389314,0.004263399816793893,-0.009059724610687023,-19.65,20.25,6.45
9.87436056137085,23.41171875,71.19093477490271,1000.3574175829917,107.95747571811535,0.10295067138671875,-1.1563994018554686,-10.206481677246094,-0.014921899358778627,-0.0026646248854961837,-0.0021316999083969466,-19.95,22.5,5.7
10.098403215408325,23.4015625,71.085003890524,1000.3143833741719,108.02929005328463,0.09576806640624999,-1.180341418457031,-10.232817895507813,-0.006928024702290077,-0.0026646248854961837,-0.005062787282442748,-20.7,21.45,4.6499999999999995
10.325154542922974,23.41171875,71.15784388254224,1000.3161872210607,108.1924237640491,0.12689268798828124,-1.158793603515625,-10.175357055664062,-0.00479632479389313,-0.00479632479389313,-0.004529862305343512,-19.65,22.2,4.95
10.55283498764038,23.41171875,71.16341921813972,1000.3196337088729,108.23252916590535,0.086191259765625,-1.1659762084960936,-10.160991845703125,-0.0130566619389313,-0.002931087374045802,-0.005595712259541985,-20.55,22.8,6.0
10.783559322357178,23.41171875,71.17978431309446,1000.3260439582856,108.09703617932408,0.17477672119140625,-1.1827356201171875,-10.175357055664062,-0.0061286372366412215,-0.00479632479389313,-0.00159877493129771,-19.05,22.05,5.55
11.017964601516724,23.4015625,71.15748327823087,1000.3294903682907,108.02522267775396,0.1197100830078125,-1.2042834350585936,-10.175357055664062,-0.005862174748091604,-0.0013323124427480919,-0.004529862305343512,-19.2,22.95,4.6499999999999995
11.242790937423706,23.416796875,71.14633270517552,1000.3391862783144,107.98782822857261,0.105344873046875,-1.2042834350585936,-10.168174450683592,-0.005595712259541985,-0.003996937328244275,-0.00159877493129771,-20.4,22.95,5.7
11.476774454116821,23.41171875,71.21917206422054,1000.3229192617457,108.20488806919006,0.06464344482421874,-1.1540052001953125,-10.168174450683592,-0.008260337145038169,-0.0013323124427480919,-0.008526799633587786,-21.3,21.599999999999998,4.8
11.704310894012451,23.41171875,71.1296067760631,1000.3227583789443,108.39837724293021,0.1005564697265625,-1.197100830078125,-10.199299072265624,-0.007727412167938932,-0.000799387465648855,-0.00479632479389313,-21.0,22.05,4.05
11.931686162948608,23.406640625,71.05227014234275,1000.3308114012231,108.11085680026575,0.10295067138671875,-1.16837041015625,-10.105925207519531,-0.008260337145038169,-0.0053292497709923675,-0.0061286372366412215,-20.7,21.45,5.3999999999999995
12.163521528244019,23.406640625,71.05820516752225,1000.2981165423736,108.08321557619865,0.028730419921875,-1.216254443359375,-10.122684619140625,-0.010392037053435116,-0.006928024702290077,-0.003996937328244275,-20.55,22.05,4.8
12.392860889434814,23.41171875,71.085003890524,1000.3521678463441,108.1246774390286,0.10295067138671875,-1.1875240234375,-10.189722265624999,-0.008260337145038169,-0.004529862305343512,0.0,-20.099999999999998,21.599999999999998,4.05
12.622792482376099,23.41171875,71.00766521080676,1000.3502031759069,108.22142240926817,0.028730419921875,-1.180341418457031,-10.168174450683592,-0.008260337145038169,-0.003730474839694657,-0.0026646248854961837,-19.95,21.0,3.9
12.853062629699707,23.421875,71.1191764271252,1000.3390254172456,108.02657755003901,0.13646949462890623,-1.2042834350585936,-10.187328063964843,-0.007194487190839696,-0.006928024702290077,-0.009326187099236643,-20.099999999999998,22.05,4.8
13.083123207092285,23.421875,70.97349408091111,1000.34888223867,107.86208834940017,0.10295067138671875,-1.189918225097656,-10.127473022460936,-0.0061286372366412215,-0.0018652374198473284,-0.003996937328244275,-18.9,21.75,5.3999999999999995
13.312653541564941,23.426953125,71.06342128251661,1000.3521678463441,107.98782822857261,0.08140285644531249,-1.1875240234375,-10.146626635742187,-0.0026646248854961837,-0.00159877493129771,-0.005595712259541985,-19.2,21.75,6.45
13.544937133789062,23.421875,71.18014516930738,1000.3324542042943,108.13714140762929,0.13646949462890623,-1.209071838378906,-10.172962854003906,-0.007460949679389314,-0.005062787282442748,-0.00639509972519084,-20.55,20.849999999999998,5.25
13.77200436592102,23.421875,71.4652016782042,1000.3436318562827,107.97536483889702,0.1292868896484375,-1.1731588134765625,-10.184933862304687,-0.00959264958778626,-0.0013323124427480919,-0.0018652374198473284,-19.8,22.349999999999998,6.3
14.002173662185669,23.421875,71.14111782012496,1000.3258829924084,108.14960608956936,0.0909796630859375,-1.177947216796875,-10.149020837402343,-0.00639509972519084,-0.00319754986259542,-0.00319754986259542,-21.15,21.0,6.8999999999999995
14.233374118804932,23.426953125,71.10280993537555,1000.3178300104316,108.0417538737298,0.10773907470703124,-1.216254443359375,-10.168174450683592,-0.004529862305343512,0.00319754986259542,-0.00319754986259542,-20.099999999999998,22.05,6.3
14.464056491851807,23.421875,71.26413546427354,1000.3339359977798,108.01682694620837,0.023942016601562498,-1.1707646118164061,-10.160991845703125,-0.005595712259541985,-0.0002664624885496183,-0.009326187099236643,-20.4,22.95,6.1499999999999995
14.693657875061035,23.416796875,71.10874549677416,1000.3406682206498,108.11221418378703,0.1197100830078125,-1.1516109985351561,-10.184933862304687,-0.010658499541984735,-0.004529862305343512,-0.006661562213740459,-18.599999999999998,23.099999999999998,4.8
14.921836376190186,23.421875,71.20838273012826,1000.337060537724,107.96018710119071,0.047884033203124995,-1.1516109985351561,-10.175357055664062,-0.0061286372366412215,-0.003996937328244275,-0.00799387465648855,-19.05,23.55,5.25
15.154095649719238,23.426953125,71.28643629834329,1000.3290075492627,108.05693135884387,0.0718260498046875,-1.1851298217773436,-10.149020837402343,-0.002398162396946565,-0.0026646248854961837,-0.003730474839694657,-19.349999999999998,22.349999999999998,4.5
15.386083126068115,23.43203125,71.04111896508483,1000.3339359977798,108.04039796987841,0.031124621582031248,-1.1827356201171875,-10.230423693847655,-0.005862174748091604,-0.00159877493129771,-0.0013323124427480919,-17.7,21.45,4.2
15.612537384033203,23.416796875,71.09687448053391,1000.337060537724,108.22142240926817,0.1292868896484375,-1.209071838378906,-10.172962854003906,-0.017586524244274808,-0.002398162396946565,-0.002931087374045802,-21.15,22.2,3.9
